epoch,accuracy,f1_score,iou_m,loss,precision_m,recall_m,val_accuracy,val_f1_score,val_iou_m,val_loss,val_precision_m,val_recall_m
33,0.85003662109375,0.4938969910144806,0.23190712928771973,0.15889984369277954,0.5871063470840454,0.42777472734451294,0.8403033018112183,0.5230587124824524,0.25539568066596985,0.15759408473968506,0.5897009968757629,0.4699496924877167
34,0.85015869140625,0.516136884689331,0.2493639588356018,0.1512071043252945,0.5908104181289673,0.45943138003349304,0.8403033018112183,0.53731769323349,0.26776978373527527,0.151779443025589,0.5907936692237854,0.4927190840244293
35,0.85009765625,0.5421116352081299,0.27253246307373047,0.14522463083267212,0.5887978076934814,0.5023117661476135,0.8403033018112183,0.5455322265625,0.2753956913948059,0.14778673648834229,0.5907407402992249,0.5067514181137085
36,0.85028076171875,0.5415212512016296,0.2708981931209564,0.14101380109786987,0.5928753614425659,0.4986489415168762,0.8403033018112183,0.5328841209411621,0.26172661781311035,0.14486370980739594,0.5963934659957886,0.4815991520881653
37,0.85040283203125,0.5380251407623291,0.26611751317977905,0.13809147477149963,0.5973397493362427,0.48947805166244507,0.8403033018112183,0.5497374534606934,0.27870506048202515,0.14293040335178375,0.5923547744750977,0.5128408670425415
38,0.85015869140625,0.545190155506134,0.2747468054294586,0.13609009981155396,0.5929641723632812,0.5061994194984436,0.8403033018112183,0.5432560443878174,0.2715108096599579,0.14155058562755585,0.595268189907074,0.49960288405418396
39,0.85040283203125,0.5372909307479858,0.26519185304641724,0.1343790888786316,0.5978925228118896,0.4878584146499634,0.8403033018112183,0.5432560443878174,0.2715108096599579,0.14062145352363586,0.595268189907074,0.49960288405418396
40,0.85040283203125,0.5432422161102295,0.27157342433929443,0.13321273028850555,0.5953494310379028,0.4995262026786804,0.83984375,0.5575723052024841,0.2886657416820526,0.13994120061397552,0.5848837494850159,0.5326979160308838
41,0.85003662109375,0.5554222464561462,0.2859964668750763,0.13243186473846436,0.5870376825332642,0.5273432731628418,0.83984375,0.553239107131958,0.2836441993713379,0.13918377459049225,0.5866469144821167,0.5234313011169434
42,0.85015869140625,0.5444199442863464,0.2738078534603119,0.1321069747209549,0.5927563309669495,0.5046637058258057,0.83984375,0.5538633465766907,0.2843615710735321,0.13866259157657623,0.5863905549049377,0.5247551202774048
43,0.85003662109375,0.5591260194778442,0.29059886932373047,0.13105279207229614,0.5855444669723511,0.5358353853225708,0.83984375,0.5757937431335449,0.3109038770198822,0.13882184028625488,0.5778666734695435,0.5737357139587402
44,0.84991455078125,0.5662014484405518,0.29910171031951904,0.13069915771484375,0.5816686153411865,0.5519716739654541,0.8400735259056091,0.552131712436676,0.28189656138420105,0.13782595098018646,0.5891892313957214,0.5194599032402039
45,0.85009765625,0.5509185194969177,0.28124094009399414,0.13022400438785553,0.5893478393554688,0.5185051560401917,0.83984375,0.5575723052024841,0.2886657416820526,0.13734686374664307,0.5848837494850159,0.5326979160308838
46,0.85009765625,0.5567911863327026,0.2874894142150879,0.12957234680652618,0.5868937969207764,0.5298827290534973,0.83984375,0.5636188983917236,0.2958393394947052,0.13705503940582275,0.5824859142303467,0.5459359288215637
47,0.85003662109375,0.5613388419151306,0.2929059863090515,0.12920480966567993,0.5846343636512756,0.5399792194366455,0.83984375,0.5624228715896606,0.2944045960903168,0.13667361438274384,0.5829545855522156,0.5432883501052856
48,0.85003662109375,0.5606853365898132,0.29209256172180176,0.1288469433784485,0.5847610831260681,0.5385960936546326,0.83984375,0.5612202882766724,0.29296988248825073,0.13635869324207306,0.5834286212921143,0.5406407117843628
49,0.8499755859375,0.558987557888031,0.2904142141342163,0.12851683795452118,0.5852727890014648,0.5357154607772827,0.83984375,0.5587950348854065,0.29010045528411865,0.13606040179729462,0.5843930840492249,0.5353455543518066
